,total_sqft,bath,balcony,price,bhk,area_type_le,location_le
11874,1025.0,2.0,1.0,48.0,2,0,235
11875,1216.0,2.0,1.0,72.0,2,0,229
11876,1026.0,2.0,2.0,60.8,2,3,199
11877,3335.0,4.0,3.0,300.0,4,3,199
11878,2700.0,4.0,2.0,125.0,5,0,140
11879,1411.0,2.0,2.0,60.0,3,3,40
11880,1320.0,2.0,1.0,39.6,3,3,129
11881,1320.0,2.0,0.0,50.0,2,0,35
11883,1804.0,3.0,2.0,155.0,3,3,123
11884,1140.0,2.0,2.0,46.0,2,3,90
11886,2375.0,4.0,2.0,189.0,4,3,93
11887,1750.0,3.0,2.0,120.0,3,2,235
11889,1152.0,2.0,2.0,55.0,2,3,212
11890,965.0,2.0,1.0,54.0,2,3,214
11891,1684.0,3.0,1.0,120.0,3,3,155
11892,1672.0,3.0,2.0,86.0,3,3,97
11893,1075.0,2.0,2.0,60.0,2,3,182
11894,1500.0,5.0,2.0,95.0,3,2,198
11895,1464.0,3.0,2.0,56.0,3,3,235
11896,1420.0,2.0,1.0,99.26,2,3,93
11897,750.0,2.0,0.0,40.0,2,3,235
11898,1169.0,2.0,2.0,64.08,2,3,234
11899,1290.0,2.0,1.0,62.0,3,3,68
11900,1160.0,2.0,2.0,40.6,2,3,137
11901,2800.0,5.0,3.0,95.0,7,0,204
11902,1500.0,3.0,2.0,70.0,3,3,168
11903,1850.0,3.0,1.0,180.0,3,3,73
11904,1300.0,3.0,2.0,46.0,3,3,235
11905,1310.0,2.0,1.0,37.84,3,3,77
11906,2750.0,5.0,2.0,550.0,3,0,235
11907,2150.0,3.0,0.0,170.0,3,3,235
11908,5100.0,5.0,3.0,300.0,6,0,235
11909,1300.0,2.0,3.0,69.0,3,3,129
11910,1875.0,2.0,1.0,110.0,3,2,119
11911,1260.0,2.0,1.0,82.0,3,3,106
11912,2500.0,4.0,3.0,100.0,5,0,137
11913,1241.0,2.0,1.0,64.0,2,3,41
11914,1025.0,2.0,2.0,45.5,2,3,199
11915,1500.0,1.0,0.0,218.0,2,2,235
11916,1070.0,2.0,1.0,60.0,2,0,76
11917,815.0,2.0,1.0,40.0,2,3,40
11918,2000.0,3.0,3.0,105.0,3,0,129
11919,1400.0,2.0,1.0,190.0,2,3,161
11920,1740.0,4.0,3.0,175.0,4,2,221
11921,5667.5,5.0,0.0,300.0,4,3,108
11922,1216.0,2.0,2.0,70.0,2,0,199
11923,2200.0,2.0,1.0,190.0,3,3,235
11924,3500.0,5.0,2.0,450.0,4,2,95
11926,3150.0,7.0,3.0,375.0,7,2,224
11927,1200.0,2.0,0.0,62.0,2,2,129
11928,1026.0,2.0,1.0,50.18,2,3,162
11929,450.0,1.0,1.0,20.0,1,0,106
11930,1205.0,2.0,1.0,45.79,2,3,117
11931,1368.0,2.0,3.0,87.0,2,3,235
11932,420.0,1.0,1.0,12.5,1,0,17
11933,1270.0,2.0,2.0,42.0,2,0,71
11934,614.0,1.0,1.0,28.0,2,3,17
11935,1050.0,2.0,0.0,58.0,2,2,163
11936,1408.0,2.0,2.0,58.0,2,3,231
11937,1223.0,2.0,2.0,42.81,3,3,210
11938,1507.0,3.0,1.0,80.0,3,0,235
11939,1160.0,2.0,2.0,57.0,2,3,235
11940,1200.0,3.0,1.0,70.0,3,2,235
11941,960.0,2.0,3.0,50.0,2,0,185
11942,1021.0,2.0,2.0,46.0,2,3,169
11943,2162.03,4.0,2.0,129.0,3,3,95
11944,1065.0,2.0,1.0,36.0,2,3,58
11945,400.0,1.0,1.0,10.25,1,3,21
11946,1465.0,2.0,1.0,75.0,3,3,36
11947,900.0,2.0,1.0,41.0,2,3,129
11948,1800.0,3.0,2.0,95.0,3,3,162
11949,1175.0,2.0,2.0,83.0,2,3,235
11951,1500.0,4.0,1.0,360.0,4,2,225
11952,1050.0,2.0,0.0,59.0,2,3,196
11953,1400.0,2.0,2.0,40.43,3,0,77
11954,1650.0,3.0,1.0,150.0,3,3,110
11955,1827.0,3.0,2.0,97.0,3,3,117
11956,1930.0,4.0,2.0,122.0,3,3,214
11957,883.0,2.0,1.0,37.0,2,3,168
11958,550.0,1.0,1.0,16.75,1,0,137
11959,1400.0,2.0,1.0,40.44,3,0,76
11960,1350.0,4.0,1.0,310.0,4,2,235
11961,1290.0,2.0,3.0,38.69,3,3,128
11962,1021.0,3.0,2.0,59.0,3,0,189
11963,1158.0,2.0,1.0,55.0,2,3,229
11965,1400.0,2.0,2.0,135.0,3,3,171
11966,2400.0,3.0,0.0,200.0,4,2,235
11967,1200.0,2.0,1.0,57.9,3,3,166
11968,1520.0,3.0,2.0,125.0,3,0,111
11969,777.0,1.0,0.0,38.46,1,3,214
11970,2710.0,3.0,2.0,177.0,3,3,75
11971,1150.0,2.0,2.0,57.0,2,3,136
11972,1101.0,2.0,2.0,37.0,2,3,231
11973,1200.0,2.0,3.0,110.0,3,3,158
11974,1252.0,2.0,1.0,92.0,2,3,93
11975,1650.0,3.0,2.0,85.0,3,3,162
11976,1270.0,2.0,2.0,80.0,2,0,162
11977,992.0,2.0,1.0,70.0,2,3,218
11978,2000.0,3.0,2.0,85.0,3,3,22
11979,893.0,2.0,2.0,34.5,2,3,235
11980,1075.0,2.0,1.0,41.49,3,0,48
11981,3200.0,7.0,0.0,150.0,7,0,150
11982,1190.0,2.0,1.0,42.0,2,3,76
11984,1814.0,3.0,3.0,63.0,3,3,199
11985,1400.0,3.0,2.0,98.0,3,0,235
11987,1344.0,2.0,0.0,56.0,3,3,167
11988,5400.0,5.0,3.0,475.0,4,2,229
11989,1843.0,3.0,2.0,95.0,3,3,129
11990,1138.0,2.0,1.0,32.0,2,3,235
11991,1495.0,2.0,2.0,70.0,3,0,235
11992,880.0,2.0,1.0,19.0,2,3,76
11993,1396.0,3.0,1.0,74.0,3,3,229
11994,1610.0,2.0,3.0,119.0,3,0,81
11995,1050.0,2.0,2.0,55.0,2,3,217
11996,1410.0,2.0,2.0,43.71,3,0,235
11997,1050.0,2.0,2.0,37.8,2,3,193
11998,1310.0,2.0,1.0,85.0,3,0,150
11999,1104.0,2.0,2.0,58.0,2,3,231
12000,1165.0,2.0,1.0,67.0,2,3,97
12001,1027.0,2.0,2.0,44.0,2,3,148
12002,1310.0,2.0,3.0,60.0,2,3,101
12003,1052.0,2.0,2.0,52.0,2,0,235
12004,1464.0,3.0,2.0,56.0,3,3,206
12005,1000.0,2.0,2.0,45.0,2,3,235
12006,2240.0,3.0,2.0,300.0,3,3,235
12007,1150.0,2.0,1.0,38.08,2,3,76
12008,2019.0,3.0,1.0,70.67,3,3,214
12009,986.0,2.0,1.0,31.0,2,3,221
12010,1350.0,1.0,1.0,145.0,1,2,30
12012,1893.0,4.0,2.0,95.0,3,3,11
12013,1318.0,3.0,2.0,56.0,3,3,83
12014,1325.0,2.0,2.0,58.0,3,0,231
12015,800.0,2.0,1.0,33.0,2,0,139
12016,1300.0,3.0,2.0,42.25,3,3,235
12017,1300.0,2.0,2.0,60.0,3,0,235
12018,1010.0,2.0,1.0,52.0,2,3,114
12019,1260.0,2.0,3.0,75.0,2,3,28
12020,2500.0,4.0,0.0,170.0,4,0,219
12021,1520.0,3.0,1.0,165.0,3,2,235
12024,1197.0,2.0,1.0,75.0,2,3,92
12025,1050.0,2.0,2.0,45.0,2,3,235
12027,1241.0,2.0,1.0,68.0,3,3,214
12028,1567.0,2.0,3.0,62.0,3,3,235
12029,1747.0,3.0,1.0,110.0,3,3,132
12030,1475.0,2.0,2.0,55.0,3,3,192
12032,1524.0,4.0,2.0,400.0,3,2,235
12033,980.0,2.0,1.0,51.0,2,3,97
12034,966.0,2.0,1.0,58.0,2,3,66
12035,2360.0,3.0,2.0,185.0,4,3,235
12036,1112.0,2.0,1.0,62.0,2,3,199
12038,1760.0,3.0,3.0,90.0,3,0,235
12039,1830.0,2.0,3.0,113.0,3,3,96
12040,1175.0,2.0,1.0,67.77,2,3,231
12041,1175.0,2.0,1.0,41.0,2,3,229
12042,1025.0,2.0,2.0,45.0,2,3,100
12043,1232.0,2.0,1.0,80.0,2,3,97
12044,1010.0,2.0,2.0,57.0,2,0,4
12045,1273.0,2.0,2.0,60.0,2,3,199
12046,1590.0,2.0,2.0,102.0,2,3,39
12047,1100.0,2.0,1.0,58.5,2,3,235
12048,1252.0,2.0,1.0,65.0,3,3,77
12049,2615.0,5.0,3.0,222.0,4,3,1
12051,1322.0,2.0,1.0,77.9,2,3,231
12052,1000.0,1.0,1.0,60.0,1,2,6
12053,1755.0,3.0,2.0,117.0,3,3,92
12054,1135.0,2.0,2.0,46.0,2,3,77
12057,1260.0,2.0,2.0,85.5,2,3,174
12058,3250.0,5.0,2.0,395.0,5,2,98
12059,3500.0,4.0,2.0,550.0,4,2,13
12061,1100.0,2.0,1.0,53.0,3,3,129
12062,1305.0,3.0,1.0,65.0,3,3,77
12063,1236.0,2.0,1.0,50.0,2,0,235
12064,1125.0,1.0,2.0,45.0,2,0,220
12065,1075.0,2.0,2.0,32.25,2,0,117
12066,2000.0,3.0,2.0,85.0,3,3,22
12068,2999.97,6.0,0.0,110.0,6,0,214
12069,1150.0,2.0,2.0,42.0,2,3,119
12070,1440.0,4.0,1.0,240.0,4,2,235
12071,1085.0,2.0,1.0,43.4,2,3,97
12072,1785.0,3.0,0.0,165.0,3,0,94
12073,2475.0,4.0,3.0,300.0,3,3,161
12074,1930.0,4.0,2.0,120.0,3,3,214
12076,800.0,1.0,0.0,45.0,2,2,235
12077,2450.0,3.0,2.0,110.0,4,0,150
12079,1920.0,3.0,3.0,122.0,3,3,36
12080,1085.0,2.0,2.0,34.2,2,3,146
12081,760.0,1.0,2.0,50.4,1,3,214
12082,1201.0,2.0,3.0,80.0,2,0,195
12083,1615.0,3.0,2.0,97.0,3,3,76
12085,1991.0,4.0,2.0,100.0,3,3,54
12086,1377.0,2.0,2.0,80.0,2,3,132
12087,2880.0,3.0,2.0,560.0,3,3,65
12088,1892.0,3.0,2.0,200.0,3,2,235
12089,2176.0,3.0,3.0,348.0,3,0,205
12090,663.0,1.0,0.0,32.82,1,3,214
12091,1165.0,2.0,1.0,33.65,2,0,76
12092,3554.0,4.0,1.0,340.0,3,3,213
12093,1260.0,2.0,1.0,45.5,2,3,214
12094,1095.0,2.0,1.0,39.0,2,0,235
12095,1050.0,2.0,2.0,65.0,2,3,235
12096,1176.0,2.0,2.0,50.0,2,3,203
12097,1801.0,3.0,2.0,115.0,3,3,214
12098,1315.0,2.0,3.0,55.0,2,3,229
12099,1194.0,2.0,2.0,46.0,2,3,183
12100,2400.0,2.0,1.0,125.0,2,2,170
12101,1308.0,2.0,3.0,53.0,3,3,220
12102,4250.0,4.0,2.0,610.0,4,2,199
12103,1806.0,6.0,2.0,116.0,3,3,214
12104,3671.0,4.0,1.0,220.0,4,0,214
12105,2144.0,3.0,2.0,140.0,3,3,98
12106,1065.0,2.0,3.0,33.75,2,0,104
12107,1205.0,2.0,1.0,67.0,2,3,27
12108,1160.0,2.0,2.0,40.58,2,3,220
12110,1194.0,2.0,2.0,47.0,2,3,183
12111,1200.0,3.0,1.0,56.53,3,2,235
12112,1681.0,3.0,3.0,69.0,3,3,2
12113,1130.0,2.0,1.0,32.64,2,0,51
12114,3633.0,5.0,1.0,335.0,4,3,109
12115,1843.0,3.0,2.0,90.0,3,0,129
12116,1065.0,2.0,1.0,30.75,2,0,51
12117,1885.0,3.0,2.0,85.52,3,3,216
12118,1500.0,2.0,2.0,45.0,2,3,187
12119,1210.0,2.0,2.0,69.0,2,3,182
12120,1126.0,2.0,1.0,39.4,2,3,212
12121,1357.0,2.0,2.0,59.0,3,3,194
12122,1451.0,2.0,2.0,46.4,3,3,229
12123,1600.0,3.0,3.0,185.0,4,2,141
12124,950.0,2.0,1.0,55.0,2,3,97
12125,960.0,2.0,2.0,48.0,2,0,42
12126,1625.0,3.0,3.0,92.0,3,3,235
12127,2200.0,4.0,1.0,150.0,3,2,121
12128,1607.0,2.0,2.0,112.0,3,3,12
12129,900.0,2.0,1.0,46.29,2,3,129
12130,1080.0,2.0,2.0,38.0,2,0,235
12131,2300.0,3.0,1.0,250.0,3,3,63
12132,1708.0,3.0,0.0,64.05,4,3,102
12133,2500.0,5.0,2.0,185.0,6,0,234
12134,1690.0,2.0,2.0,116.0,3,3,42
12135,2100.0,3.0,0.0,145.0,5,0,235
12136,1269.0,2.0,2.0,97.0,2,3,235
12137,1243.0,2.0,2.0,46.0,2,3,91
12138,1890.0,3.0,2.0,84.0,3,0,91
12139,1165.0,2.0,1.0,33.64,2,0,77
12140,1196.0,2.0,2.0,56.81,2,3,24
12141,1194.0,2.0,2.0,47.0,2,3,183
12142,1630.0,3.0,2.0,110.0,3,3,179
12143,1063.0,2.0,1.0,42.52,2,3,229
12144,1025.0,2.0,1.0,39.98,2,3,235
12145,1067.0,2.0,1.0,38.0,2,3,60
12146,1299.0,2.0,1.0,89.63,2,3,129
12147,1343.0,2.0,1.0,76.0,2,3,182
12148,1330.0,2.0,2.0,44.0,3,3,78
12149,1524.0,2.0,3.0,72.0,3,3,159
12150,2236.0,4.0,2.0,153.0,4,3,155
12152,1410.0,2.0,2.0,45.12,3,3,235
12153,1581.0,3.0,3.0,76.0,3,3,147
12154,1205.0,2.0,1.0,79.0,2,3,27
12155,1270.0,2.0,2.0,95.25,3,3,235
12156,1353.0,2.0,2.0,110.0,3,3,235
12157,1200.0,2.0,1.0,68.0,2,2,235
12158,1250.0,2.0,1.0,70.0,3,3,235
12159,1950.2,3.0,2.0,261.0,3,3,235
12160,1157.0,2.0,1.0,69.0,3,3,199
12161,825.0,1.0,0.0,35.475,1,3,128
12162,1000.0,2.0,2.0,40.0,2,0,199
12163,602.0,1.0,1.0,33.0,1,0,231
12164,3000.0,4.0,0.0,900.0,5,0,161
12165,1108.0,2.0,0.0,66.46,2,3,98
12166,1040.0,2.0,1.0,68.0,2,3,235
12167,1451.0,2.0,1.0,87.0,2,3,198
12168,1196.0,2.0,2.0,40.54,2,3,189
12169,850.0,1.0,1.0,37.32,1,3,129
12170,2171.66,3.0,2.0,298.0,3,3,235
12171,900.0,2.0,1.0,40.0,2,3,235
12172,720.0,1.0,1.0,33.0,1,3,148
12173,1573.0,3.0,2.0,115.0,3,3,214
12174,1026.0,2.0,1.0,60.8,2,3,199
12175,1400.0,2.0,2.0,78.0,3,3,55
12176,1400.0,2.0,2.0,40.44,3,0,77
12177,2100.0,3.0,1.0,147.0,4,0,30
12178,1150.0,2.0,1.0,48.5,2,3,199
12179,1500.0,3.0,2.0,88.0,3,3,189
12180,2400.0,3.0,2.0,380.0,3,3,161
12181,1200.0,3.0,2.0,240.0,3,2,89
12182,1790.0,3.0,2.0,105.0,3,3,147
12183,1125.0,2.0,2.0,75.0,2,3,192
12184,1830.5,3.0,0.0,84.205,3,3,96
12185,1100.0,2.0,1.0,50.0,2,3,162
12187,1105.0,2.0,2.0,57.0,2,0,33
12188,1110.0,2.0,2.0,46.5,2,3,214
12189,708.0,1.0,1.0,41.0,1,3,66
12190,1027.0,2.0,2.0,44.0,2,3,148
12191,1600.0,3.0,1.0,100.0,3,3,235
12192,3122.0,6.0,2.0,250.0,4,3,215
12193,1205.0,2.0,2.0,37.0,2,3,199
12194,1450.0,2.0,2.0,73.0,3,3,4
12196,540.0,1.0,0.0,22.0,1,2,235
12197,1200.0,2.0,2.0,42.0,2,0,67
12199,1837.0,2.0,2.0,95.0,3,3,123
12200,1346.0,2.0,1.0,76.01,2,3,229
12201,1012.0,2.0,1.0,68.0,2,0,27
12202,1950.2,3.0,2.0,193.0,3,3,235
12203,1125.0,2.0,2.0,55.0,2,3,235
12204,1500.0,2.0,2.0,60.0,3,3,120
12205,1197.0,2.0,1.0,79.9,2,3,92
12206,1230.0,2.0,2.0,31.37,3,3,57
12207,1100.0,2.0,2.0,47.0,2,3,23
12208,1563.0,2.0,2.0,52.0,3,3,235
12209,2240.0,4.0,1.0,700.0,7,2,235
12210,3729.0,4.0,2.0,384.0,4,3,94
12211,1600.0,3.0,1.0,120.0,3,2,199
12212,1715.0,3.0,3.0,120.0,3,3,85
12213,2400.0,4.0,1.0,180.0,4,0,36
12214,1151.0,2.0,2.0,42.5,2,3,192
12216,1123.0,2.0,2.0,60.0,2,0,220
12217,1276.0,2.0,1.0,69.5,2,3,229
12218,1315.0,2.0,3.0,77.0,2,3,231
12219,1270.0,2.0,2.0,50.79,3,3,185
12220,1325.0,2.0,2.0,52.0,2,3,187
12221,1600.0,3.0,2.0,63.2,3,3,221
12222,1660.0,3.0,2.0,104.0,3,3,112
12223,1299.0,2.0,3.0,58.0,2,3,140
12224,953.0,2.0,1.0,90.0,2,3,91
12225,1457.0,2.0,3.0,60.0,2,3,87
12226,1000.0,1.0,1.0,65.0,2,3,221
12227,1100.0,2.0,3.0,76.3,3,0,159
12228,1075.0,2.0,1.0,33.53,3,3,231
12229,1450.0,3.0,3.0,51.0,3,3,129
12230,5515.0,6.0,2.0,425.0,5,3,109
12231,950.0,1.0,1.0,40.0,1,3,42
12233,1013.0,2.0,2.0,60.0,2,3,235
12234,1140.0,2.0,2.0,56.0,2,3,97
12235,2100.0,3.0,3.0,220.0,3,3,235
12236,1430.0,3.0,1.0,61.0,3,3,231
12238,1600.0,3.0,2.0,77.0,3,1,235
12239,1190.0,2.0,1.0,48.0,2,3,235
12240,1625.0,3.0,2.0,95.0,3,3,235
12241,1210.0,2.0,2.0,53.0,2,3,235
12242,1615.0,3.0,2.0,150.0,3,3,154
12243,1180.0,2.0,2.0,85.0,2,3,123
12244,1500.0,2.0,0.0,91.0,2,2,172
12245,850.0,2.0,1.0,45.0,2,0,42
12246,1130.0,2.0,2.0,55.0,2,3,147
12247,907.0,2.0,2.0,38.0,2,3,55
12248,1300.0,2.0,3.0,90.0,2,0,89
12249,1891.0,3.0,1.0,110.0,3,3,97
12250,1735.0,3.0,3.0,78.0,3,3,97
12251,1075.0,2.0,1.0,33.0,3,3,48
12254,1590.0,3.0,2.0,57.0,3,3,220
12255,1600.0,5.0,2.0,140.0,5,2,235
12256,1160.0,2.0,3.0,55.0,2,0,235
12257,930.0,1.0,1.0,55.0,2,3,235
12258,1010.0,2.0,1.0,58.0,2,0,68
12259,1221.0,2.0,2.0,68.0,2,3,76
12260,2400.0,4.0,3.0,470.0,4,2,28
12261,1108.0,2.0,1.0,87.48,2,3,98
12263,1370.0,2.0,1.0,70.0,2,3,199
12264,920.0,2.0,1.0,41.5,2,3,31
12265,1277.0,2.0,1.0,79.89,2,3,45
12266,1213.0,2.0,2.0,38.1,2,3,99
12267,1653.0,3.0,2.0,85.0,3,3,206
12268,2400.0,3.0,3.0,140.0,4,2,198
12269,3000.0,5.0,3.0,500.0,4,3,235
12270,1600.0,4.0,3.0,250.0,4,2,147
12272,1570.0,3.0,2.0,68.0,3,3,129
12274,1053.0,2.0,3.0,44.0,2,3,235
12275,1325.0,2.0,3.0,56.0,3,3,235
12276,1169.0,2.0,1.0,50.11,2,3,235
12277,1274.0,2.0,1.0,90.0,2,3,26
12278,1317.0,2.0,2.0,52.0,2,3,229
12279,1195.0,2.0,1.0,75.0,2,0,154
12280,2858.0,4.0,0.0,137.0,4,3,229
12281,940.0,2.0,2.0,35.0,2,3,127
12282,1820.0,3.0,2.0,95.5,3,0,54
12283,1450.0,3.0,3.0,53.6,3,3,129
12284,1615.0,3.0,0.0,96.9,3,0,229
12285,2200.0,2.0,3.0,99.0,3,0,171
12286,985.0,2.0,1.0,62.5,2,3,210
12287,1116.0,2.0,1.0,33.0,2,0,78
12288,656.0,2.0,1.0,25.0,2,3,21
12289,1105.0,2.0,1.0,39.5,2,3,120
12290,1220.0,2.0,1.0,55.0,2,3,229
12291,1400.0,3.0,2.0,74.0,3,0,98
12292,2400.0,3.0,0.0,185.0,4,0,235
12294,1000.0,2.0,1.0,35.0,2,0,220
12295,1660.0,3.0,3.0,80.0,3,3,36
12296,1330.0,2.0,1.0,57.0,3,3,220
12297,1165.0,2.0,1.0,52.0,2,3,179
12298,1153.0,2.0,2.0,56.0,2,3,54
12299,1270.0,2.0,2.0,45.0,2,0,36
12300,1070.0,2.0,2.0,38.0,2,3,235
12302,1420.0,2.0,2.0,95.0,3,3,30
12303,1600.0,5.0,0.0,130.0,4,2,147
12304,2031.0,2.0,2.0,200.0,2,3,235
12305,1454.0,2.0,1.0,90.0,2,3,42
12306,1116.0,2.0,3.0,48.76,2,3,229
12307,2000.0,3.0,1.0,180.0,4,2,235
12308,1346.0,2.0,1.0,74.03,2,3,199
12309,1062.0,2.0,1.0,50.0,2,3,235
12310,700.0,1.0,1.0,25.5,1,3,235
12311,1405.0,2.0,1.0,99.0,2,3,111
12312,1100.0,2.0,2.0,50.0,2,0,72
12313,2153.0,4.0,3.0,120.0,3,2,59
12314,1200.0,3.0,2.0,120.0,3,2,235
12315,2135.0,3.0,2.0,170.0,3,3,219
12316,1125.0,2.0,1.0,47.0,2,3,220
12317,1350.0,2.0,2.0,47.25,3,3,2
12318,1068.0,2.0,3.0,48.0,2,0,181
12319,940.0,2.0,1.0,32.9,2,3,72
12320,1063.0,2.0,1.0,32.79,2,3,102
12321,1382.0,2.0,2.0,84.5,2,3,53
12322,936.0,2.0,1.0,45.0,2,3,92
12323,1400.0,2.0,3.0,60.0,3,3,117
12324,475.0,1.0,1.0,26.0,1,3,199
12325,1200.0,2.0,1.0,115.0,2,3,235
12326,1450.0,3.0,3.0,65.0,3,3,235
12327,1162.0,2.0,1.0,52.0,2,3,148
12328,1161.0,2.0,1.0,48.75,2,3,102
12329,1623.29,2.0,2.0,105.0,3,3,85
12330,1260.0,2.0,1.0,70.0,2,3,53
12331,1672.0,3.0,2.0,190.0,4,2,46
12332,3000.0,4.0,2.0,240.0,3,2,203
12333,1500.0,2.0,0.0,70.0,3,3,167
12334,705.0,1.0,0.0,34.545,1,3,54
12336,2000.0,3.0,3.0,200.0,3,3,235
12337,1675.0,1.0,0.0,241.0,1,2,235
12338,1200.0,3.0,2.0,150.0,3,2,76
12339,1100.0,2.0,2.0,46.2,2,3,171
12340,1400.0,2.0,3.0,56.0,3,3,229
12341,2257.0,3.0,2.0,155.0,3,3,192
12342,1153.0,2.0,2.0,56.5,2,3,54
12343,1197.0,2.0,1.0,56.86,2,3,199
12344,1150.0,2.0,2.0,90.0,2,3,235
12345,595.0,1.0,1.0,40.0,1,3,235
12346,1837.0,3.0,1.0,110.0,3,3,98
12348,1830.0,3.0,3.0,91.86,3,3,42
12349,1715.0,3.0,3.0,115.0,3,3,85
12350,970.0,2.0,1.0,35.0,2,3,76
12352,2700.0,5.0,1.0,95.75,4,0,170
12353,5480.0,4.0,2.0,400.0,3,2,235
12354,2400.0,5.0,1.0,135.0,4,0,224
12355,3040.0,4.0,2.0,135.0,4,3,199
12356,1168.0,2.0,1.0,66.0,2,3,189
12357,1160.0,2.0,2.0,36.54,2,3,41
12358,1500.0,3.0,2.0,75.0,3,0,235
12361,850.0,2.0,1.0,25.4,2,3,108
12362,935.0,2.0,2.0,39.0,2,3,193
12364,654.0,1.0,1.0,49.0,1,3,235
12365,1650.0,3.0,1.0,180.0,3,0,73
12366,5656.0,5.0,0.0,499.0,3,2,235
12367,1300.0,2.0,1.0,33.0,2,3,235
12368,950.0,2.0,1.0,60.0,2,3,121
12369,1250.0,3.0,2.0,54.0,3,3,235
12370,1072.0,2.0,1.0,42.87,2,3,71
12371,1425.0,2.0,2.0,65.0,3,3,235
12372,1165.0,1.0,0.0,42.09,2,0,220
12373,1390.0,2.0,2.0,69.49,3,3,134
12374,1510.0,3.0,2.0,78.0,3,0,123
12375,1305.0,2.0,2.0,90.0,2,3,214
12377,866.0,2.0,2.0,32.0,2,0,141
12378,1231.0,2.0,1.0,84.5,2,3,106
12379,1360.0,2.0,3.0,45.0,3,3,208
12380,2500.0,3.0,3.0,138.0,3,3,234
12381,1140.0,2.0,3.0,55.0,2,3,229
12382,525.0,1.0,1.0,30.0,1,3,129
12383,1295.0,2.0,1.0,64.5,2,3,229
12384,1020.0,2.0,2.0,45.75,2,3,101
12386,1200.0,1.0,0.0,50.0,2,2,235
12387,1100.0,2.0,1.0,41.0,2,3,224
12388,4723.0,4.0,3.0,500.0,4,2,36
12389,820.0,2.0,2.0,37.0,2,3,146
12390,3508.0,4.0,1.0,386.0,4,2,198
12391,3700.0,4.0,2.0,400.0,4,2,235
12392,1354.0,2.0,2.0,70.0,2,3,123
12393,2453.0,3.0,2.0,250.0,4,3,37
12394,1154.0,2.0,1.0,51.8,2,3,81
12395,1680.0,2.0,3.0,92.0,3,3,6
12396,1205.0,2.0,2.0,60.0,2,3,78
12397,1400.0,2.0,2.0,86.0,3,0,189
12398,1625.0,3.0,1.0,150.0,3,1,235
12399,1500.0,3.0,1.0,73.0,3,0,76
12400,1520.0,2.0,3.0,80.0,3,3,36
12401,1300.0,3.0,1.0,65.0,2,0,235
12402,1150.0,2.0,2.0,47.0,2,3,235
12403,1762.0,3.0,3.0,109.0,3,3,119
12404,1153.0,2.0,2.0,58.0,2,3,54
12405,2650.0,4.0,1.0,223.0,4,3,231
12406,1350.0,2.0,2.0,47.0,3,3,208
12407,950.0,2.0,2.0,56.0,2,3,46
12408,3295.0,3.0,3.0,310.0,3,3,112
12409,1515.0,3.0,3.0,80.5,3,3,235
12410,1100.0,2.0,2.0,30.0,2,3,176
12411,1250.0,2.0,2.0,65.0,2,3,235
12412,1200.0,2.0,0.0,120.0,2,0,88
12413,2500.0,8.0,3.0,95.0,7,3,4
12415,1355.0,2.0,2.0,51.5,3,3,231
12416,1115.0,3.0,1.0,39.14,3,3,235
12417,1275.0,3.0,2.0,45.0,3,3,7
12418,2051.0,3.0,2.0,170.0,3,3,180
12419,1470.0,2.0,2.0,99.0,3,3,24
12420,1550.0,2.0,3.0,70.0,3,3,235
12421,1270.0,2.0,1.0,73.0,3,0,36
12422,2119.0,4.0,2.0,111.0,4,3,45
12423,1600.0,3.0,3.0,170.0,3,3,94
12424,1320.0,2.0,2.0,50.0,3,3,149
12426,1410.0,2.0,1.0,54.0,3,3,235
12427,1200.0,2.0,3.0,70.0,2,3,229
12428,1705.0,2.0,1.0,86.96,3,3,235
12429,995.0,2.0,1.0,48.0,2,3,76
12430,1081.0,2.0,1.0,52.0,2,0,100
12431,1194.0,2.0,2.0,46.0,2,3,183
12432,605.0,1.0,1.0,30.24,1,3,209
12433,567.0,1.0,1.0,25.0,1,0,231
12434,1718.0,3.0,2.0,275.0,2,3,190
12435,1410.5,2.0,0.0,70.385,3,3,32
12437,1715.0,3.0,2.0,105.0,3,3,85
12440,1846.0,3.0,2.0,120.0,3,3,36
12442,1015.0,2.0,3.0,56.0,2,3,229
12444,1100.0,2.0,1.0,36.0,2,3,214
12445,1965.0,4.0,2.0,125.0,3,3,214
12446,1021.0,2.0,2.0,45.9,2,3,169
12447,1230.0,2.0,1.0,67.65,2,3,91
12448,1260.0,2.0,2.0,55.0,2,3,220
12449,2400.0,4.0,1.0,700.0,4,2,110
12450,1894.0,4.0,1.0,114.0,3,3,155
12452,1950.0,3.0,2.0,131.0,3,3,112
12453,1231.0,2.0,3.0,66.0,2,3,201
12454,1236.0,2.0,1.0,58.0,2,3,157
12455,1800.0,3.0,0.0,120.0,4,0,187
12456,1650.0,3.0,2.0,135.0,3,3,235
12458,1443.0,2.0,2.0,70.0,3,3,40
12460,925.0,2.0,1.0,68.0,2,3,235
12461,1305.0,3.0,1.0,33.28,3,3,57
12462,1190.0,2.0,2.0,46.41,2,3,235
12463,1284.0,2.0,2.0,53.36,2,3,220
12466,1325.0,2.0,1.0,59.0,2,0,61
12467,2400.0,5.0,2.0,750.0,6,2,235
12468,1183.0,2.0,1.0,79.54,2,3,149
12469,1750.0,3.0,2.0,100.0,3,0,235
